#emoji, mean, std, frequency
# FACE WITH TEARS OF JOY	Emoticons
💐	3.031578947368421	1.9865475557196548	95
# WATER WAVE	Miscellaneous Symbols and Pictographs
🌊	2.0631578947368423	2.5866480089949766	95
# SOFT ICE CREAM	Miscellaneous Symbols and Pictographs
🍦	1.894736842105263	2.8927265747061335	95
# STRAWBERRY	Miscellaneous Symbols and Pictographs
🍓	2.765957446808511	2.1058456224099777	94
# WHITE DOWN POINTING BACKHAND INDEX	Miscellaneous Symbols and Pictographs
👇	1.0212765957446808	2.732696912000396	94
# FACE MASSAGE	Miscellaneous Symbols and Pictographs
💆	0.9130434782608695	3.3416091343550773	92
# FORK AND KNIFE	Miscellaneous Symbols and Pictographs
🍴	2.217391304347826	2.3117191370536427	92
# ANGUISHED FACE	Emoticons
😧	-0.2608695652173913	3.3778999303573967	92
# REGIONAL INDICATOR SYMBOL LETTER S	Enclosed Alphanumeric Supplement
🇸	2.10989010989011	2.6078939734841895	91
# FACE WITH OPEN MOUTH	Emoticons
😮	1.1111111111111112	2.9830798568088595	90
# DARK SHADE	Block Elements
▓	0.044444444444444446	0.9417608933518706	90
# NO ENTRY SIGN	Transport and Map Symbols
🚫	-1.8181818181818181	2.6222191094283556	88
# KISSING CAT FACE WITH CLOSED EYES	Emoticons
😽	2.3636363636363638	2.804954294643911	88
# RAINBOW	Miscellaneous Symbols and Pictographs
🌈	2.1363636363636362	2.408233123445383	88
# WEARY CAT FACE	Emoticons
🙀	1.3636363636363635	2.947193650444969	88
# WARNING SIGN	Miscellaneous Symbols
⚠	-0.2727272727272727	2.1570564577644857	88
# VIDEO GAME	Miscellaneous Symbols and Pictographs
🎮	1.7674418604651163	2.631094999763898	86
# BOX DRAWINGS LIGHT ARC UP AND LEFT	Box Drawing
╯	-0.047619047619047616	2.6543080970231965	84
# AUBERGINE	Miscellaneous Symbols and Pictographs
🍆	1.6666666666666667	2.4848748810761427	84
# SHORTCAKE	Miscellaneous Symbols and Pictographs
🍰	1.8571428571428572	2.988640625621563	84
# CHECK MARK	Dingbats
✓	1.1904761904761905	2.602545413702802	84
# OPEN HANDS SIGN	Miscellaneous Symbols and Pictographs
👐	-0.0963855421686747	3.5111336096553223	83
# PERSON BOWING DEEPLY	Emoticons
🙇	0.5783132530120482	3.3513905832701125	83
# FRENCH FRIES	Miscellaneous Symbols and Pictographs
🍟	1.2530120481927711	2.9731463740119866	83
# BANANA	Miscellaneous Symbols and Pictographs
🍌	1.8048780487804879	2.8043477759619138	82
# COUPLE WITH HEART	Miscellaneous Symbols and Pictographs
💑	2.731707317073171	2.3271922813417683	82
# TWO MEN HOLDING HANDS	Miscellaneous Symbols and Pictographs
👬	-0.24390243902439024	3.2065518886916675	82
# HATCHING CHICK	Miscellaneous Symbols and Pictographs
🐣	1.9753086419753085	2.9563712685621266	81
# JACK-O-LANTERN	Miscellaneous Symbols and Pictographs
🎃	2.4691358024691357	2.4799762033559944	81
# BLACK RECTANGLE	Geometric Shapes
▬	1.9259259259259258	1.9986277871454874	81
# OBJECT REPLACEMENT CHARACTER	Specials
￼	-1.9753086419753085	2.362125578884227	81
# WORRIED FACE	Emoticons
😟	0.3	3.5085609585697664	80
# PAW PRINTS	Miscellaneous Symbols and Pictographs
🐾	2.5128205128205128	2.649352072428614	78
# GRADUATION CAP	Miscellaneous Symbols and Pictographs
🎓	2.3376623376623376	2.6067364759053246	77
# SWIMMER	Miscellaneous Symbols and Pictographs
🏊	2.3896103896103895	2.1631857468734554	77
# CHOCOLATE BAR	Miscellaneous Symbols and Pictographs
🍫	0.631578947368421	3.374993587764505	76
# CAMERA	Miscellaneous Symbols and Pictographs
📷	1.7894736842105263	2.6273650472313026	76
# MOUTH	Miscellaneous Symbols and Pictographs
👄	1.9733333333333334	2.4764131767986988	75
# BLOSSOM	Miscellaneous Symbols and Pictographs
🌼	3.2432432432432434	1.6990522860001849	74
# PEDESTRIAN	Transport and Map Symbols
🚶	-0.5945945945945946	3.06205600827428	74
# CAT FACE	Miscellaneous Symbols and Pictographs
🐱	2.136986301369863	2.8921957743335116	73
# BOX DRAWINGS DOUBLE VERTICAL	Box Drawing
║	0.6027397260273972	1.4309660117480105	73
# FROG FACE	Miscellaneous Symbols and Pictographs
🐸	-0.3333333333333333	3.0368111930480994	72
# REGIONAL INDICATOR SYMBOL LETTER U	Enclosed Alphanumeric Supplement
🇺	2.2535211267605635	2.746153826919198	71
# IMP	Miscellaneous Symbols and Pictographs
👿	-2.2285714285714286	2.757697945603121	70
# SMOKING SYMBOL	Transport and Map Symbols
🚬	2.1714285714285713	2.761839079678759	70
# BLACK FLORETTE	Dingbats
✿	1.6	2.1804324603815903	70
# OPEN BOOK	Miscellaneous Symbols and Pictographs
📖	0.7058823529411765	3.285703539710339	68
# MONKEY	Miscellaneous Symbols and Pictographs
🐒	2.176470588235294	2.1069993751261546	68
# EARTH GLOBE EUROPE-AFRICA	Miscellaneous Symbols and Pictographs
🌍	2.4705882352941178	2.476184138805787	68
# BOX DRAWINGS LIGHT QUADRUPLE DASH VERTICAL	Box Drawing
┊	4.0	0.0	68
# FRONT-FACING BABY CHICK	Miscellaneous Symbols and Pictographs
🐥	2.4477611940298507	2.389551772679343	67
# CYCLONE	Miscellaneous Symbols and Pictographs
🌀	0.42424242424242425	2.5229888844240786	66
# PANDA FACE	Miscellaneous Symbols and Pictographs
🐼	1.0909090909090908	2.2611828007488035	66
# MOVIE CAMERA	Miscellaneous Symbols and Pictographs
🎥	1.2121212121212122	2.6940740328354993	66
# LIPSTICK	Miscellaneous Symbols and Pictographs
💄	1.8181818181818181	2.6222191094283556	66
# MONEY WITH WINGS	Miscellaneous Symbols and Pictographs
💸	0.6666666666666666	3.1590818254356727	66
# NO ENTRY	Miscellaneous Symbols
⛔	2.0307692307692307	2.541769406530878	65
# BLACK CIRCLE	Geometric Shapes
●	0.7384615384615385	2.5193217834410726	65
# BASKETBALL AND HOOP	Miscellaneous Symbols and Pictographs
🏀	1.0625	3.1017887984193897	64
# SYRINGE	Miscellaneous Symbols and Pictographs
💉	1.5	3.0413812651491097	64
# HEART DECORATION	Miscellaneous Symbols and Pictographs
💟	2.857142857142857	2.1884048177287734	63
# AUTOMOBILE	Transport and Map Symbols
🚗	0.967741935483871	2.6577199901994812	62
# HUSHED FACE	Emoticons
😯	0.5161290322580645	3.17114986514697	62
# MEMO	Miscellaneous Symbols and Pictographs
📝	0.967741935483871	2.6577199901994812	62
